"","word","mu","alpha","drift","A","B","C","resamplestdev","theta","maxRhat","medianRhat","total.freq","median.daily.p","mean.daily.p","sd.daily.p","freq.acorr","lpcor"
"cor47","consul",-10.742014844709,2.85383053124942,0.974825806775215,-2.36764977373401,0.498754559949568,-0.0596599851995211,1.7149101704167,0.0028499797000159,1.31736028975512,1.05352639267265,7.90838715929004,-14.1497765530998,-14.0755129838438,NA,0.276001324339044,0.939787040001626
"cor48","coincidence",-10.6194256758635,1.58119649165188,0.321305582743448,-1.02285439573953,0.446453625318189,-0.0630949499331444,1.15715772460071,0.0031363675999727,1.52685755339386,1.11127311721139,9.84006840466647,-12.1090533741527,-12.1309488539259,NA,0.275380712949221,0.935124834033396
"cor49","buuu",-13.6989630741171,-0.15349617865518,0.200776787441199,-1.04236844006128,-0.0468016521995475,0.297188881281699,0.803997639597817,0.00203437263654544,2.28805040384161,1.25024290633578,3.98898404656427,-15.0111329266973,-14.8367821016676,NA,NA,0.911030243861634
"cor50","accepted",-9.48551595632094,-0.245934425333021,0.222472222044939,-0.401893099353528,0.505475671455204,-0.082928609814107,1.11504912930985,0.00213129445960343,2.63498807417048,1.47776202792487,11.5751582048361,-10.3631494116563,-10.3740649239559,NA,0.38295622327197,0.988682020006726
"cor51","aristocracy",-12.0112547988236,0.486471808744422,0.173527244908758,-2.06877387253128,0.196092886456819,-0.0240858496328224,1.10937868824183,0.0143201230820404,3.42999424693039,1.12395647810346,6.89467003943348,-14.7185007980838,-14.6255956264315,NA,0.417918444183284,0.591862435577405
"cor52","djreprints",-10.0215962038994,-0.681636379892335,0.489371502803689,-0.0980643821571428,0.89750422423702,-0.185339982285088,2.16872082914597,0.00556073820066778,1.73724734667432,1.11662999239136,9.63678388646954,-12.6355455789699,-12.6374887897853,NA,0.694302384115672,0.960074175337142
"cor53","aut",-11.6557819165719,1.01906426801072,0.52858223797739,-0.905874710033528,0.67942369411635,-0.350936427989891,1.41788667842755,0.00270452145124362,1.56759646833857,1.13216495216501,8.14002395246292,-13.7493151983609,-13.791217958717,NA,0.179955267817347,0.902693022215948
"cor54","characterise",-12.3563850386982,0.533031936110128,0.152405659068657,-1.2322203637666,0.465262464638524,-0.11176176047251,0.882160519962709,0.0155944550484113,3.78942473204705,1.62002974877352,6.77992190747225,-14.8160295642551,-14.6637657726106,NA,0.25736282380391,0.609141332338118
"cor55","claus",-8.65773579622594,1.61606835274494,0.912746232741142,-1.29524801132034,0.859289900185598,-0.287241608024837,1.49685193479271,0.00153699522063758,1.69077684972615,1.10820505148558,9.42875274891449,-13.8287607189126,-13.5550752309565,NA,0.753110841569559,0.970390398821059
"cor56","acv",-11.7216999188973,1.93579458055736,0.749965902081039,-2.17440847182302,0.402313434943788,-0.149141298796248,0.445469955455593,0.0068687743282595,1.34753060097719,1.03065390387345,6.42486902390539,-14.886940230708,-14.6233877174125,NA,0.133563604392006,0.933685916037221
"cor57","ager",-13.7629957882115,0.0934948489902358,0.0981593957687668,-0.315233409799198,0.591766675267224,-0.0256458665278252,0.987137099101595,0.00188640381394701,7.04855005085864,4.08924842610145,6.43615036836943,-14.8464460647946,-14.7474973957499,NA,0.242855905428266,0.676116160441383
"cor58","bukhaiti",-13.7731398255074,-0.154929259815036,0.123706789660609,-0.894226658628544,-0.32743703069241,0.215852253496351,0.712791493764674,0.00189669549835216,2.40131179251695,1.83360530484331,3.66356164612965,-14.3468148205487,-14.4615003724467,NA,0.697240966584548,0.971020238579562
"cor59","concho",-11.0946976067238,0.16761471523081,0.658321535470102,-2.62047017145662,0.245454633536818,0.0209214510816443,0.566884677303624,0.0120993159431006,1.86988201810091,1.0071821300589,6.361302477573,-14.808271259471,-14.5216738638618,NA,-0.0044763531199869,0.938623706557444
"cor60","delegate",-8.55287066352984,0.478183284284472,0.669465143072454,-0.526098086921059,0.914547098321513,-0.323454912174669,2.39553812934383,0.00180268248213131,1.62901803718747,1.04331198282789,10.4960406178604,-12.796925142314,-12.5599762482032,NA,0.87088414705381,0.979759333164621
"cor61","brewery",-9.4130946561786,1.89108820168923,1.42165578016779,-3.25241216017071,0.39515706747755,-0.0327216177630167,1.98257266758833,0.00185815615564133,1.31975857648599,1.02349424335409,9.26492324974647,-13.3490107830452,-13.2910615354187,NA,0.359363085040971,0.982535564912285
"cor62","acquit",-11.7677214716809,2.40022623087232,0.636047407069124,-1.39685196363714,0.652905113523293,-0.136408321203157,0.616645112116227,0.00693580271472385,1.18241275721825,1.01588165873357,7.19818357710194,-14.6799481448097,-14.4902247660964,NA,0.49065720612969,0.884789953312129
"cor63","chiseled",-12.4017069349455,0.502258263223416,0.161185172335902,-0.602784351457422,0.721108357814389,0.0147282618323698,0.470133730811907,0.00817328586577806,2.5118638352374,1.12918541400773,7.27031288607902,-14.5585571637148,-14.4989583087581,NA,0.229333629816317,0.610586262875779
"cor64","ceded",-11.8202416511684,2.08102672500822,0.634290093329272,-1.74769511077734,0.338121925443784,-0.0881499842950462,1.20617457909246,0.00285816825463975,1.53000326387981,1.06274966125988,8.16961956172385,-13.908667056625,-13.9264006920409,NA,0.130151387338024,0.90446447195369
"cor65","dbi",-12.536354132124,0.264472716492208,0.248645338853479,-1.74029961469793,0.155907472748271,0.14435553756013,0.430709941918197,0.0047455902615793,2.55878306246156,1.09430225161375,6.12686918411419,-14.8411700019338,-14.6920091581853,NA,0.191195917533883,0.67659743250672
"cor66","cheyne",-12.1638563847141,0.385687307088405,0.428805222168958,-1.15526952609776,0.562271459032757,0.263270861611745,0.715815148059941,0.00377251698295426,1.8114684849241,1.11051575153583,5.68017260901707,-14.8738151015879,-14.690002714865,NA,0.499300744982284,0.912461728136401
"cor67","bullhorn",-11.7791448727639,1.93380332363186,0.589018202269808,-2.12656210056412,0.328806118514905,0.231664167579034,1.15676841627018,0.00804782267677652,1.10350891237446,1.01365995535056,7.1777824161952,-14.5594843990551,-14.4595163320756,NA,0.191405252380051,0.887813627685753
"cor68","dependence",-9.26248234679758,0.54954778091175,0.463027725172279,-2.02286116834034,0.412143675177091,0.00619693597340269,1.83359919993792,0.00333047039762761,1.33561408194632,1.05573411486365,9.56528381773677,-12.4840011064146,-12.5246377834055,NA,0.165380892341306,0.95413096202211
"cor69","coquina",-11.7378171442543,-0.288849424430213,0.588239213888778,-1.61127645782205,0.275227509671264,0.517303360599871,0.813238114591651,0.00203492809518745,1.38901413115908,1.05982772091981,5.8805329864007,-14.2738265329381,-14.1447743057598,NA,0.33935201112459,0.954109270600851
"cor70","denigrates",-12.0036074856784,0.06244834869494,0.288162272529795,-0.110443208334933,0.948445973400571,-0.387173504425351,1.86856016102093,0.00170247987731864,1.49949268543199,1.16433185627252,7.90801944463247,-13.7867363031308,-13.9164235180664,NA,0.389061485558683,0.810231037978222
"cor71","cromartie",-9.92742975652128,2.58433632012032,1.19468972371019,-2.74910940649567,0.54029825564886,-0.0303748929522903,1.8174156512715,0.00638519740569118,1.17532587548975,1.01119474174061,8.18674278711352,-14.1205667153247,-13.9419930118357,NA,0.271651872705261,0.971063065919797
"cor72","droid",-10.0720928341176,1.23397932513392,1.00149622452127,-1.92235941007605,0.597898740701749,-0.114800828579584,1.35037336869361,0.00513409244340775,1.38118799959172,1.04733219375423,8.78339623219089,-13.6127601563339,-13.590400029675,NA,0.40048820034477,0.969156365845656
"cor73","awardee",-12.4263953805149,0.28413233526953,0.309847776663728,-1.22834224887402,0.493482150709027,-0.102442643037054,0.375549381764561,0.0055113675641434,2.13511214924921,1.14709033826836,5.57215403217776,-15.0555214200106,-14.836851641039,NA,0.126274075143013,0.793939844496112
"cor74","chumps",-12.8164502726127,0.349225981464994,0.173885584730946,-1.30399606204592,0.350499739158925,-0.0305753119031482,0.355069073386449,0.00491916894353152,4.98746929589089,1.70026601976613,6.0330862217988,-15.0321369734976,-14.8908061872735,NA,0.0859452267013238,0.598929212989702
"cor75","dpoy",-12.1180400555938,0.423026225262065,0.176028070087544,-1.6073744218385,0.411295922162452,-0.224703469448143,0.82309656482549,0.00578751664708978,3.48378085058501,1.42788789964216,5.66988092298052,-14.9849244837132,-14.8239708502965,NA,0.390000598111705,0.701312550656971
"cor76","alameen",-12.1308851060201,-0.358445889730414,0.542905695715389,-1.71152573845224,0.19725438233464,0.28749107280177,0.664745086315092,0.00314938859961754,1.56053651896369,1.0515866532578,4.58496747867057,-14.6539149342146,-14.4683986460086,NA,0.0814356469912565,0.935276740813268
"cor77","dissapointed",-13.9525719092361,-0.261714776485581,0.138248804396182,-0.96409921285039,0.0635838531518871,0.14346723039801,1.05527508424618,0.00225871512552171,3.18036129682181,2.14554403310089,4.53259949315326,-15.1420830459175,-15.0100486386393,NA,-0.153933203255011,0.726606079658096
"cor78","capabilities",-9.50318531090482,-0.145770667803341,0.3036934617481,-0.587443894538386,0.433078561876327,0.06619424118063,1.00351213684191,0.00220371465161434,2.39747198818745,1.36040565385528,11.3809015070235,-10.5772267046597,-10.5987972677205,NA,0.389646166758409,0.992634423976505
"cor79","brigham",-9.24589119744692,-0.295875720807413,0.788504283426191,-0.925272313714374,0.711907712711478,-0.160631017896377,2.12392107857815,0.00482082417109217,1.5476123481715,1.03828167060965,9.44327582575286,-12.9721629683071,-12.9831135778328,NA,0.500733690770858,0.974160354906468
"cor80","archer",-7.97728537385206,2.36545261130058,1.19459435739064,-3.78437664717424,0.429313441233003,-0.064198862109775,2.3898085374337,0.00242237476739054,1.23956808880699,1.02776458348675,9.33820574297408,-13.2013524768498,-13.1412481261239,NA,0.425114064527872,0.970722709401303
"cor81","able",-7.05348340306579,-0.813769641124156,0.0988634670424414,-0.210090667056244,0.755202884406406,-0.188217263672017,1.28067734616937,0.00728190154449298,3.29976511807139,1.67020848088032,13.8278096135513,-8.08863372953465,-8.09243113147307,NA,0.65103706175127,0.995411389104729
"cor82","adduplex",-12.4040714985036,-0.423261653786773,0.514373146934321,-1.00680211556439,0.338998561309317,0.0979029171880724,0.809834181227399,0.00224054765028212,1.75115079262036,1.05458746391089,5.26269018890489,-14.3211815192553,-14.313677159821,NA,0.527938540122777,0.954516300716032
"cor83","breweries",-10.4617700076273,2.82902136794178,1.48604085448796,-3.06849806797773,0.406262905650137,-0.089789048575643,1.91682514275075,0.00245549138603181,1.10985485970355,1.00452434981831,8.48694014824522,-14.0054978659984,-13.8021315446117,NA,0.293985784745056,0.97910197904583
"cor84","cabral",-11.2869802350715,0.89004949825926,0.677265593165003,-2.04879797993138,0.410515941691851,0.250654744255854,0.397075844638644,0.0115818216472812,1.21501509406703,1.00283814629032,6.97634807044775,-14.5417559183306,-14.3405368207712,NA,0.472008017801193,0.94501754717501
"cor85","constantino",-10.9922569894717,0.0907506582448874,0.757314222289256,-0.847816193110812,0.760956507356581,-0.43177283197787,1.25200585419079,0.00411308362869074,1.07735421111626,1.00509916769974,6.63594655568665,-14.5746238339426,-14.2346866260929,NA,0.476044443145529,0.962471346474902
"cor86","contoured",-13.7558459278589,0.0424645898221547,0.105458839241089,-1.07776324281819,-0.114105373447827,-0.0229008451837836,0.797720831485616,0.00191890232913225,1.50623125397458,1.15010591735978,6.16751649088834,-14.9683302639374,-14.8191147601396,NA,0.0544816674592718,0.858946589023258
"cor87","ddo",-10.6663433952761,1.54958988375365,0.736409419081515,-3.28758280452806,0.263006735352109,0.0855726950860971,0.660391268242359,0.00405115449201214,2.00082294009481,1.02829553258868,6.2803958389602,-14.9027349162614,-14.645532256269,NA,-0.0649772119787931,0.928551040321478
"cor88","bullsh",-12.2649369584384,0.462849240552704,0.201506288229525,-1.39217661902803,0.409685613534468,-0.0104967524923225,1.12118742487745,0.00452369242701794,2.64238715474834,1.51914173506692,6.70441435496411,-14.7658738331545,-14.6888242710419,NA,0.0501418800566326,0.657034575879093
"cor89","aaam",-14.2333987660763,0.0133595976993972,0.153869057671156,-0.922073160993555,0.0730462366089137,0.0440170334965141,0.752294486723974,0.00200215083810563,2.16405903655255,1.35813515396136,3.13549421592915,-15.1368167344511,-15.1226062131063,NA,NA,0.884438846733716
"cor90","barzeh",-10.3669359664584,-0.303737064436241,0.810602847183927,-1.21345504890677,0.616984305486296,-0.261522908248108,0.559020282283873,0.00442871464256404,1.17473908799922,1.00902436486227,6.24416690066374,-13.8129620633087,-13.7021297858881,NA,0.395745918359734,0.974370213522684
"cor91","benecio",-13.3800051192406,-0.088818778625953,0.318863058989284,-1.26092204265566,0.226906390071619,-0.00223018229476515,0.686405649885045,0.00262503272364008,4.28459650236108,1.76581232731956,3.71357206670431,-15.1632847005272,-15.0395260384074,NA,-0.0965620700623161,0.88779890733858
"cor92","abominable",-11.1696752388578,1.85450221826317,0.495069020897928,-2.0559262330541,0.471077818202556,0.357146203184958,1.71321500020088,0.0130903100114585,1.28410429748511,1.03475374627524,7.2283884515736,-14.6411193933496,-14.4769531471948,NA,0.497962512433992,0.88573348166625
"cor93","bgi",-12.1008871999883,0.445155776159938,0.258689077061258,-1.19856615449263,0.530952561583902,-0.190135763399237,0.350671013558656,0.00728518887221681,2.4544744089834,1.17252961542922,6.33859407820318,-14.8134155619574,-14.6425677112803,NA,0.0908717174601095,0.713230422366199
"cor94","co",-7.37175441556074,1.59103741045131,0.248124849611599,-0.682251066398465,0.506858566308143,-0.0579563496482361,1.09563238919283,0.00590447863169044,4.23186283244085,2.08092179217557,13.5192047410211,-8.42417271082945,-8.41938698915642,NA,0.412854563456369,0.999331434124232
"cor95","despises",-13.6320310187688,0.0294491644232174,0.0939719421321983,-0.913398686858589,-0.0227070322563692,0.0227373565899648,0.959677045777332,0.00179664340206393,2.77283974551997,1.52474965136929,6.93925394604151,-14.7099925365443,-14.6640588773272,NA,0.0924905160761535,0.900947884799465
"cor96","aqs",-11.8843943476042,0.383609546358487,0.404271534247743,-2.40925950621787,0.142024000098812,-0.0220616289342853,0.524474544847598,0.00694452738570851,2.42139843451783,1.0430973568584,6.1527326947041,-14.9650912715889,-14.7203305142944,NA,-0.147675299474795,0.812813467528172
"cor97","candidate",-7.01263028959556,0.0392107902937522,0.257569049829614,-0.139947886328633,0.93229845387144,-0.202001756195079,1.89267395856526,0.00269280317678483,3.17585781469674,1.89801082862154,13.1462634809204,-9.06878835288955,-8.98277839109696,NA,0.888074456906179,0.999602158722031
"cor98","afr",-12.2973185783168,0.60884602364113,0.288578145547105,-0.803846888172386,0.675873320171224,0.119903207958504,1.12304795237226,0.0107353656257668,1.35328037162321,1.09120886684369,6.93731408122368,-14.6592563538781,-14.5753773285279,NA,0.383027944475853,0.785020528225252
"cor99","barrons",-11.4943744473742,2.11374009718373,0.524671709344438,-0.837113912647305,0.791835414212286,-0.492374570330458,1.59938588680449,0.00209446462456457,2.07961941152942,1.24602658999536,8.15737044118677,-13.8880811107991,-13.8830737829327,NA,0.32709889711683,0.83116374475564
"cor100","cutscenes",-11.4800723554341,1.90081536165882,0.617161604380591,-2.15454027670159,0.392937068542171,-0.182810573038137,0.575635632344763,0.00419611783345402,1.20434106762549,1.02177417613445,7.09090982207998,-14.5946161446679,-14.4673971287352,NA,0.0593414012517797,0.895206876858498
"cor101","berezovsky",-9.70098294574873,2.368858583447,1.07124725507148,-2.49824929327417,0.64487503471642,-0.204910268637867,0.521885774796423,0.00421696078560209,2.94242824234516,1.00782879615845,7.08002649992259,-14.8544358267965,-14.4439165284598,NA,0.384829077779387,0.974352828100743
"cor102","copycat",-9.70052550909507,2.51322540582161,0.696466945073004,-2.69323558523484,0.48079128755361,0.149026797038637,2.21808141786694,0.00296580027416605,1.23685674534546,1.02161156653343,8.11790894238315,-14.0172756089464,-14.0032099455834,NA,0.415321237359239,0.895408229878752
"cor103","deserving",-10.959112379507,0.982579908922441,0.474243969625984,-0.983721069739706,0.541920470881213,-0.132237469801217,1.19519162890745,0.00388461219669559,2.03521292804121,1.13381562560991,9.38622458680613,-12.6666875466111,-12.6753689607655,NA,0.293938343971869,0.946180037545623
"cor104","ashawi",-12.2825702925553,0.386329097339964,0.451824559480839,-1.46901624398584,0.378953079869863,0.065112898126448,0.423095977514425,0.00710682174746824,2.20763320472191,1.11135893112083,5.8805329864007,-14.9307331289112,-14.6280623180546,NA,0.110362380984984,0.876873084730634
"cor105","airport",-6.58685668773604,1.20837344658776,0.5595131645175,-1.44957102312412,0.606443751975106,-0.0467951967441049,1.96801781145997,0.00394804111662827,2.08729283128328,1.31793707874296,12.7048216394707,-9.45255336344722,-9.40798244550288,NA,0.654231992182733,0.999780219872629
"cor106","devonte",-9.36051954119175,1.90618150111834,1.24782720438927,-2.33172165515706,0.648969741023696,-0.171377594820926,2.01144612941705,0.00167596780638251,1.22477702205032,1.01144000325252,8.54247099860051,-13.7902751461182,-13.6311730778519,NA,0.612009885420013,0.979569657093249
"cor107","compressing",-12.6420054864522,0.346818523615373,0.207931609725475,-1.13506596075603,0.426288581177058,0.212879699804205,0.297860495821867,0.00776101514509036,2.45813634730886,1.3436802440379,6.78784498230958,-14.7007456158431,-14.6513666191171,NA,0.223744497235317,0.674803676445417
"cor108","bnei",-11.0710286157276,0.379185249462634,0.583567188554075,-0.75536346625182,0.812884102422954,-0.342215106476492,1.83158055813898,0.00420321487513447,1.11722752378475,1.00662609240024,6.34388043412633,-14.3235342702748,-14.2261782530859,NA,0.141223938320674,0.932127497032403
"cor109","confessions",-10.2029051151586,1.75308036302211,0.883848907067108,-2.19990012590165,0.528359571051736,-0.227249036456619,1.71939627600147,0.00284666388304943,1.81089323842231,1.09409958544598,8.55294636112206,-13.7071950138406,-13.7276631449112,NA,0.234314537576069,0.944974371525579
"cor110","berzon",-12.9876360334592,-0.0566671052518805,0.34916034989175,-1.0600312151865,0.30476563030682,0.0808127544594052,0.896480642330989,0.00264093878551819,3.89371427011637,1.19143867469335,4.44265125649032,-15.0494155079207,-14.7431662293932,NA,0.608812587912043,0.9425749619941
"cor111","breaths",-12.0103804808166,2.60356305288394,0.655454300522381,-1.9285049663252,0.299753133535789,0.115821916910789,1.37537366060882,0.0030571001404002,1.18638163488924,1.02655309776565,7.79729127354747,-14.2220463692734,-14.1874991773493,NA,0.205077773934434,0.894210312807407
"cor112","denunciation",-11.4593770145635,2.23070372880919,0.569057056221036,-1.47593290468687,0.603295009547938,-0.0129614889025284,0.720959216263385,0.00931294311857162,1.40278739053881,1.06829157692213,7.76259604854007,-14.2573725241023,-14.2376544438638,NA,0.443525964605877,0.859872936360964
"cor113","chancelor",-10.5927256088165,0.1330596347924,0.517521356959544,-1.393735769127,0.643049221957848,0.00444231465324719,0.531683575636197,0.00472223797355461,2.05512432363978,1.03351262472385,5.4510384535657,-14.6107877918529,-14.4075122200661,NA,0.799483013156446,0.947679990430936
"cor114","discarding",-11.1784623591418,1.66832825097023,0.444111799923125,-1.77834785115744,0.527406725152156,-0.0422527683399624,1.15768239585016,0.0113293532771973,1.34322811173731,1.06275468621465,7.4770384723197,-14.5524363180364,-14.4433958605412,NA,0.292200011559828,0.805569351584802
"cor115","breedlove",-9.78150023313175,1.86285645757781,1.24200405383783,-3.19046104424866,0.459123205974809,-0.0815303959188176,0.779021548777886,0.00314834639915153,1.19160492244966,1.00996863472326,7.05703698169789,-14.4529087427525,-14.2490078597442,NA,0.120227751859687,0.979271701256427
"cor116","aqel",-11.4936176369149,-0.563451958810422,0.927733258418584,-1.37219926920512,0.394769928933629,-0.0116751705440897,0.771534726205966,0.00276069928315233,1.56707259044935,1.04871549479172,5.11198778835654,-14.6272164732483,-14.2287057932011,NA,0.150029005756053,0.976401086986357
"cor117","arbitrators",-11.9478376440479,1.65738565185339,0.798100123868544,-2.06509741048878,0.358156767523007,-0.0791659529229871,0.585404710317406,0.00485448766533166,1.20708248888329,1.01562888894989,6.76849321164863,-14.6788986587034,-14.5060673673848,NA,0.0781711527699788,0.946253202111247
"cor118","comb",-11.1213088704309,2.80601169779176,0.731173334568655,-2.21111675741973,0.355176252671219,-0.0194325176140912,1.28981565718983,0.00791847015228463,1.15650168161803,1.01464445821531,8.35113860708615,-13.751926924909,-13.7916083003776,NA,0.221147418421254,0.90328988190165
"cor119","dropbox",-8.75319956125238,3.28142506571622,1.29765950971051,-3.65154294421865,0.452719540896776,0.0131232906340032,1.78111896142766,0.0118260730270352,1.08752298267841,1.00272654971556,9.28107838648152,-13.7014668971232,-13.6099005184119,NA,0.344052088356662,0.974092583329385
"cor120","buzzfeednews",-14.0727426496064,-0.0221625215030134,0.111614204297052,-0.857872268726004,0.0840693442164788,0.215302217921013,0.799977272543511,0.00153162046439511,2.83039754860018,2.00592089566944,4.77912349311153,-15.106626213041,-15.0138194728966,NA,0.186880003452369,0.806062797917769
"cor121","deals",-7.41897143206375,1.06053379092711,0.318327036655961,-0.730890355935418,0.763034705525646,-0.0789209457677274,0.903488819728629,0.00438678252523133,1.74840555504682,1.12491250435668,12.2728711110686,-9.81471771523823,-9.75770303413379,NA,0.812218821778125,0.996818845114324
"cor122","biting",-9.80447618633094,1.3660311517572,0.529680091499085,-1.63922649066335,0.505145789183926,0.0554063797514132,1.72372656605629,0.00403952350512263,3.73848115843176,1.59514863526336,9.57477513052635,-12.5240271611523,-12.5108039135595,NA,0.476014555690508,0.95431747095209
"cor123","chastised",-11.4467149706871,1.83617345188418,0.523355903523553,-1.570894330252,0.462650648548468,-0.128829356396337,1.65129360206141,0.0034077781876087,2.19238757194612,1.22978896224885,8.21527695893663,-13.8255140227193,-13.8545768722878,NA,0.168965107172845,0.87127000816693
"cor124","concordance",-13.0976034117972,0.145786273030599,0.195030340722623,-1.14180196367131,0.263080176258243,-0.00910810163514563,0.700851391899229,0.00256727636283162,3.93490467925821,2.39050113146385,5.28826703069454,-14.9689254409702,-14.7581812008137,NA,0.183043514930806,0.667289390337681
"cor125","ameer",-10.3418201079731,2.04875182494363,1.07627610215864,-2.36749849926496,0.552668678062475,-0.0583613036396168,1.37130528754456,0.00290192536991946,1.23819380335522,1.01615350828739,7.87587915949631,-14.2171044046223,-14.0365333938924,NA,0.327897606583028,0.966805514326667
"cor126","depositary",-9.30918443702334,2.06777351151431,0.803650077199855,-3.90126785872922,0.348247393197112,-0.210552924219895,2.1530469184766,0.00839424713973346,2.12356138027878,1.01344555443359,7.35244110024358,-14.7639224375351,-14.5563126132719,NA,-0.0189725878825412,0.927144745197695
"cor127","dusk",-9.76534721165761,0.631664597690844,0.658404845596558,-1.10979909374647,0.74486582634133,-0.271178517938261,1.82930288346023,0.00166262529804469,1.66628963055932,1.04279579512557,8.98682175033189,-13.2832904739413,-13.307635377778,NA,0.442206114225028,0.946033737382141
"cor128","concealing",-11.232239643696,2.56867742240092,0.79857489305489,-1.88833389649251,0.440119398543455,-0.0562418700218389,1.79558146598229,0.00309184101056767,1.18031865742493,1.02980986264607,8.49923286603924,-13.6344586093851,-13.6537931866754,NA,0.241712457501136,0.926096242716512
"cor129","blog",-8.7746157886752,-1.22668799015435,0.234999305152047,-0.0176037988496184,0.861782511606594,-0.128753219610462,1.20888972303922,0.00865526803981851,4.41326931740926,1.92714082435081,12.1689728815731,-9.81852399157596,-9.84823682407455,NA,0.806813221507037,0.994135716474167
"cor130","deportations",-9.92997877076716,0.773143393446629,0.895409916504826,-1.43754450650765,0.651968562882892,-0.152516133883316,1.46457449952129,0.00190530910165779,1.22182790474558,1.01808330638553,9.35348788119467,-13.1003341428777,-13.0880719145328,NA,0.57947581193885,0.972915518502103
"cor131","bidu",-11.5433104671943,0.772050913507261,0.768783828676466,-1.65784029678622,0.509689192426589,-0.243622303646989,0.536435009041125,0.00478898646615838,1.3467775870098,1.02643531591767,6.16120732169508,-14.6476496018559,-14.4836750930454,NA,-0.0607575178836241,0.957993446336008
"cor132","carve",-11.2200235984128,1.54642640268328,0.42992385273308,-1.22799115103674,0.40790143306079,-0.115547787161447,0.879790972156519,0.00710897560581288,1.33457613987484,1.04244361613782,9.12815370098824,-12.874772035801,-12.9099538325757,NA,0.172272643900859,0.908017576431463
"cor133","alumina",-10.5989776700092,0.595675635945586,1.06071991589167,-1.97202890636488,0.527583642077328,-0.119106799144868,0.657027129186938,0.00569466373387789,1.63583967905482,1.05417082443048,6.90875477931522,-14.4186180666113,-14.1474335240117,NA,0.236039453622977,0.981545322341311
"cor134","directorial",-9.74613148532478,1.0597946735922,0.717555454249326,-1.79255389064319,0.615602504729882,-0.147904308480053,2.07097400452896,0.00308656437261752,1.13097603521701,1.01790349399354,8.61141186665522,-13.6050073793283,-13.636539998776,NA,0.345238253139909,0.938334173588848
"cor135","adding",-8.17276759449144,-2.20360564041404,0.153340647692448,-0.391483525738582,0.476816332792733,0.0284477488385263,1.36953083098427,0.00528451507333144,7.11564404356948,3.93683947632213,12.7869018298648,-9.12044795941061,-9.13695110469412,NA,0.48137816625461,0.992830805273269
"cor136","accern",-11.2004933391153,-0.550764173422726,1.0011864314321,-2.09393434307215,0.135660504147348,0.173775504777872,0.761658437736956,0.00252701107666548,1.16886088792395,1.00842982017352,6.28599809450886,-14.137758865223,-14.0127868561506,NA,-0.0613413043142456,0.985731642680387
"cor137","bigd",-14.2542092351441,0.00253578428331349,0.181735549714411,-0.789035661512135,0.168540693615092,0.0967333504816546,0.751864937644273,0.00218160650581422,2.39384386428896,2.15239416946983,2.56494935746154,-15.1445271745952,-15.0762148179969,NA,NA,0.955897881100481
"cor138","butting",-12.4456812031712,0.485161298139877,0.17670354583825,-1.42825587126293,0.281300742661541,0.144309779197478,0.418656088236971,0.00955210350597269,3.4002738920966,1.45300930601719,7.24850407237061,-14.560541800364,-14.5095663188241,NA,0.203116507249678,0.564593224516573
"cor139","ascends",-13.2331262541137,0.394883310416712,0.152923983550845,-0.818681485981877,0.410454135483731,-0.138587356397787,0.553308458913053,0.00550785763593721,3.75634289826109,1.66424989214577,6.77992190747225,-14.7972867871166,-14.7016055812857,NA,0.0873741929972349,0.583082806606916
"cor140","bzu",-12.4706459755041,0.344938995637196,0.439421841362593,-1.86996539011849,0.11592314046237,-0.152319539456727,0.461416522551722,0.00548504800825653,1.39182368961723,1.06972112773428,6.13339804299665,-14.7896157550962,-14.6409107606161,NA,-0.152784985549481,0.859210782813389
"cor141","canel",-8.45906346212866,1.96322705311046,1.09415534222234,-2.18102487752784,0.763195043623674,-0.338227753055361,1.18716475023168,0.00251636130630519,1.23437309838099,1.00448721130955,7.89766815072691,-14.7866570696373,-14.2774084244907,NA,0.77509309419707,0.978782464163305
"cor142","csnbayarea",-12.5699340253262,0.473636479645248,0.198433418248139,-0.85775525658825,0.587519790992274,0.00269873276975316,0.38922158555799,0.00727925069909846,3.87015775816356,1.57461829047349,6.65801104587075,-14.7127952132115,-14.6520930595741,NA,0.2294004218741,0.66746163678655
"cor143","creatures",-9.67704401028035,0.632275524025999,0.462820598220134,-0.95426029414083,0.59604807351109,-0.0916852517556102,1.16487570101408,0.00233467202359338,1.96406121565277,1.09599676082971,10.4148730195606,-11.6403334393449,-11.6497288359346,NA,0.579868760119368,0.981532787313454
"cor144","combest",-14.1955132611867,-0.250925623881456,0.172269239920312,-0.788026984812085,-0.113239797510551,0.290896631668375,0.748832629673866,0.00199611664086606,2.52328009533684,1.16551830843409,4.33073334028633,-15.1072532765177,-15.0247942886251,NA,0.44976190487425,0.692964500181099
"cor145","concerned",-8.66669634342392,-1.55552144572897,0.181933112177207,-0.301074529332158,0.559932683470121,-0.059843680665547,1.19163128181529,0.00156694600330758,3.69702265701961,1.61855011408255,12.3073513418867,-9.61375083836188,-9.62460244084657,NA,0.455610400162934,0.989505569470197
"cor146","blackjack",-11.3052680605981,2.26430605438217,0.723373064537858,-2.11530298064557,0.493440600849883,-0.118895323400239,1.51221464357417,0.0134041347731598,1.33381413927909,1.01820328681657,7.06561336359772,-14.6374857816428,-14.5160053108507,NA,0.207072711465405,0.909910753297277
