word,mu,scale,A,B,C,theta,jump,maxRhat,medianRhat,lastRhats,divergent,total.freq,median.daily.p,mean.daily.p,sd.daily.p,freq.acorr,lpcor
awaiting/vbg,-11.31349254,0.244195673,-0.176593423,0.738114421,-0.018842328,0.412654638,1.109100066,1.007114333,1.000134943,1.007114333,0,10.44993125,-11.41050507,-11.41056898,0.363921582,0.405742505,0.969646521
awaits/vbz,-12.64133217,0.355627921,-0.12650055,0.645782675,-0.196231926,1.596245015,1.169752289,1.153410651,1.002391506,1.153410651,0,9.168684697,-12.73512907,-12.75015756,0.526852543,0.243636277,0.928652164
await/vbp,-12.53839986,0.645012279,0.172017187,0.689685037,0.319383141,-0.676548726,0.462696112,1.654646968,1.000006764,1.005797524,130,9.510370888,-12.47860814,-12.46560181,0.639808192,0.378794578,0.967129407
awakens/nnp,-12.08998868,0.724251686,-0.817658284,0.881686427,-0.175085863,1.539506353,1.46846424,1.010030112,1.001095382,1.010030112,0,10.46167375,-12.42312613,-12.39862048,1.421438348,0.888841489,0.974513211
awarded/vbd,-11.84086924,0.358733244,-0.235722579,0.631059676,0.020244795,1.769022744,0.955444082,1.007965784,1.000265442,1.007587341,0,9.94169814,-11.97923102,-11.9861308,0.516291536,0.447098042,0.963016514
awarded/vbn,-11.08847008,0.307719251,-0.254898884,0.616686993,-0.099135832,3.011668409,2.193923749,1.007404004,1.000238885,1.00428326,0,10.68037828,-11.24234092,-11.2159238,0.441578247,0.458376595,0.972624338
award/nn,-10.04191678,0.369515034,0.016843815,0.610524343,0.083254808,2.342144123,1.62108694,1.891659165,1.080813732,1.891659165,0,11.93240524,-10.06112602,-9.992320545,0.480290667,0.51856468,0.998986439
award/nnp,-10.42397603,0.393766749,-0.167409902,0.60325871,-0.059408701,2.227026692,0.598143521,1.011749459,1.000978896,1.011749459,0,11.4263649,-10.52356853,-10.48064413,0.459231545,0.445661933,0.992263261
award/rb,-12.95579069,0.242087039,-0.068530724,0.957337223,-0.367345475,1.69592706,3.022419351,1.834753607,1.000929027,1.014826795,84,9.151014906,-13.0060528,-12.97760071,0.831231015,0.705109746,0.916934751
awards/nnp,-10.11024602,0.547420864,-0.220462036,0.75530346,-0.03120368,2.042015388,1.790186443,1.035423711,1.005982348,1.035423711,0,11.97239253,-10.37084353,-10.25117717,0.852184222,0.576026784,0.996546802
awards/nnps,-12.92268565,0.638049188,-0.456822931,0.656821567,0.023012271,3.187665892,1.491311656,1.029819459,1.000451127,1.015156463,1,9.131405384,-13.19663974,-13.16603867,0.96834522,0.540056025,0.953001622
awards/nns,-10.40149809,0.477633469,-0.165245753,0.702239623,-0.037232466,3.342960295,1.33945229,1.046262109,1.007522673,1.046262109,0,11.56767877,-10.57247996,-10.48549082,0.662548175,0.605290637,0.995856049
award/vb,-12.69851816,0.358095993,0.056725887,0.814479825,-0.244817701,4.116335302,1.819104378,1.010906454,1.001000589,1.007963455,1,9.287949351,-12.68775469,-12.7281508,0.717780726,0.521643643,0.917650082
aware/jj,-9.877306297,0.129717676,0.18505413,0.629669385,0.042296145,1.504064629,1.313533087,1.009189603,1.000447262,1.009189603,0,12.01205698,-9.785728765,-9.792784765,0.204173518,0.452506512,0.945286281
awareness/nn,-10.65071074,0.22583533,0.060556459,0.67252381,-0.081358915,4.519936584,0.833549984,1.002981559,1.000056531,1.002981559,2,11.20664484,-10.62636685,-10.63490603,0.321047265,0.532982332,0.983188776
aware/nn,-12.71476903,0.346304209,0.504531078,0.49255135,-0.098433274,2.520650887,0.807902636,1.050425268,1.000249079,1.050425268,9,9.385889044,-12.4933326,-12.51338242,0.525199033,0.291969184,0.904839285
away/nnp,-12.79600294,0.523660677,-0.012200914,0.39385241,0.094644042,1.379697639,2.112398481,1.504943138,1.000044672,1.013653053,96,9.349841411,-12.86504952,-12.82050012,0.828315235,0.227925962,0.973067968
away/rb,-8.019624169,0.092399649,-0.042407374,0.573385891,0.186745181,1.312500428,0.461614833,1.002841991,0.999933086,1.002841991,0,13.74653447,-8.041808846,-8.034319354,0.111779084,0.474575913,0.990626286
away/rp,-9.906182121,0.132961039,-0.080225654,0.47302182,0.018406505,2.139077453,0.531819863,1.007873409,1.000014978,1.007873409,0,11.84711653,-9.951197359,-9.944901251,0.167533209,0.307091401,0.975307013
awe/nn,-12.71209466,0.312286231,0.139249075,0.855186635,-0.175861248,0.232392316,1.102645966,1.019554721,1.000278933,1.019554721,0,9.215029361,-12.64521421,-12.69417201,0.557345686,0.342753163,0.928040051
awesome/jj,-10.93319545,0.186838162,-0.328269331,0.699356445,-0.140322161,3.651210727,1.322748363,1.004399718,1.000033383,1.002922989,1,10.73567903,-11.12114066,-11.09601018,0.313498089,0.552337413,0.920351485
awful/jj,-11.18261238,0.186490191,0.139550381,0.519774984,-0.043545954,2.204034338,1.433904606,1.005694476,1.00009253,1.005694476,12,10.68976071,-11.13006218,-11.12353861,0.279220146,0.317706064,0.962331884
awfully/rb,-12.98932464,0.24905913,-0.040716638,0.55978719,-0.21870802,1.815626479,2.473134949,1.080298773,1.000919916,1.080298773,395,8.840724917,-13.04063691,-13.07914619,0.552577636,0.177665731,0.877524499
awhile/nn,-12.9543688,0.223303374,-0.088216678,1.139168403,-0.457073643,-0.112288138,1.338221016,1.567908742,1.024501746,1.567908742,0,8.830981511,-13.01158689,-13.06438595,0.513077946,0.122976884,0.863028193
awkward/jj,-11.79099354,0.173489734,0.127622746,0.720173543,-0.041447738,0.866975108,1.816126335,1.117878641,1.013353575,1.110151478,0,10.08984263,-11.73376882,-11.75028761,0.344501466,0.326275564,0.952553408
awkwardly/rb,-12.97307874,0.419892499,0.129713292,0.439413984,0.00015323,2.951579852,0.73473294,1.022045925,1.000014188,1.022045925,1,8.965590067,-12.95329149,-12.96488676,0.608503113,0.254353787,0.940836713
awkward/rb,-12.78546496,0.328243174,0.050219477,0.796723208,-0.045693351,0.526081094,0.635358178,2.306495906,1.019077995,1.32055451,799,9.109525067,-12.79326215,-12.80845113,0.537573827,0.320785693,0.904746624
axios/nnp,-14.18601983,0.595263576,2.198104826,0.610077341,0.036588962,0.465313477,1.38243621,2.998773834,1.000247594,1.090465458,18,8.809564253,-12.48220139,-12.64829463,1.004464896,0.398423936,0.895277433
axis/nn,-13.1100918,0.499831568,0.518978739,0.736031484,-0.057005471,0.618760345,1.450522336,3.526497844,1.092765972,3.526497844,0,9.212737497,-12.85954561,-12.89558962,0.79569123,0.338955046,0.939843545
ayotte/nnp,-12.99337578,0.812014026,-1.718319364,0.866071278,-0.243430556,1.730961165,0.53733856,2.375229223,1.00044302,1.005562548,91,9.03990786,-13.34309702,-13.23686097,1.321434356,0.545266369,0.943120413
azcentral/jj,-14.35094455,0.546784894,1.664721364,0.871954553,0.141185578,-1.320534535,2.845688335,2.335472711,1.000601497,1.028704146,32,8.794370279,-13.83247042,-13.4506836,1.464114305,0.161651651,0.947875898
aziz/nnp,-12.79872169,0.639000861,-0.344204689,0.811587707,-0.093467994,0.291332574,1.647915223,1.038923536,1.001112681,1.037919917,0,9.419466132,-13.02711977,-13.0047818,1.122245713,0.497369768,0.977267359
azure/nnp,-12.97834123,0.63826515,0.056930179,0.651062625,0.073176881,-0.312710962,1.923620313,1.76811386,1.000189526,1.01000043,244,9.482121695,-13.0183059,-12.98074391,1.202060696,0.283103862,0.989921719
babies/nns,-10.30898273,0.401158089,-0.58515587,0.621612792,0.036843056,1.608794971,1.443574557,1.030492378,1.002667031,1.016716257,0,11.39099509,-10.6220231,-10.60076657,0.578593935,0.581134156,0.953309026
bab/nnp,-13.76395276,1.009776487,-0.060962381,0.826821278,-0.313616102,2.153704226,0.2564894,1.927554146,1.002620432,1.114050502,48,9.232786561,-13.46518492,-13.29541582,1.409293302,0.537796172,0.984931643
baby/jj,-13.2034105,0.420871046,0.141772603,0.572520937,-0.119598079,2.711901848,0.657096331,1.050908397,1.000392328,1.050908397,10,8.760609848,-13.15853859,-13.21503243,0.681226141,0.265390572,0.912499622
baby/nn,-9.479257216,0.308161002,0.097726743,0.600414692,-0.101265824,2.292375836,1.473534233,1.04002762,1.003151302,1.026692805,0,12.42189748,-9.423365604,-9.428801661,0.385216349,0.445951045,0.996896675
baby/nnp,-11.43497239,0.413543139,0.31514353,0.581552818,-0.019218142,1.655925531,1.489303591,1.015481264,1.001031287,1.015481264,0,10.64804052,-11.29971399,-11.28260532,0.555730597,0.512195896,0.980733523
baca/nnp,-13.91109933,0.701101811,0.197885383,0.5767885,0.085685116,1.424789371,2.826974685,2.652335863,1.00030088,1.057081304,118,8.756997184,-13.98534869,-13.68270518,1.330551507,0.306395085,0.985035401
bachelor/nn,-12.13692472,0.467727996,-0.092829301,0.561920667,-0.155952516,1.358956611,0.406521134,1.004265484,1.000112034,1.003529226,0,9.716615659,-12.19446792,-12.22725872,0.569253095,0.220890085,0.967373379
bachelor/nnp,-12.20955815,0.972464753,0.151878063,0.68212953,-0.034362067,2.10878253,1.199404186,1.368629251,1.005261533,1.056740819,68,10.56351736,-12.24068631,-12.12209957,1.333660733,0.532033077,0.993865572
bach/nnp,-13.7343572,1.048160864,-0.15736802,0.769556868,-0.103121196,1.233755606,0.219041179,1.208261216,1.002506193,1.123947131,139,9.04180337,-13.63158091,-13.49941986,1.275089587,0.395122684,0.980856653
backbone/nn,-12.74394915,0.361021142,0.062281333,0.434812685,-0.041508804,2.75345185,0.985167037,1.010315329,1.001015981,1.0045265,56,9.152287441,-12.72195417,-12.77812867,0.57063774,0.21758639,0.926774751
backcourt/nn,-12.78210526,0.448857683,-0.022639809,0.885376391,-0.289429321,1.978105358,1.503940859,1.004752613,1.000863185,1.004752613,0,9.178230318,-12.75640056,-12.86145221,0.88092197,0.496026414,0.950401578
backdoor/nn,-13.41127006,0.454503009,-0.286771102,0.840845515,-0.1264874,1.451118528,2.162338866,1.083510521,1.000458363,1.015342563,33,8.75431854,-13.66636488,-13.60086975,0.992259338,0.668329922,0.942990648
backdrop/nn,-11.61853897,0.237868781,-0.02075549,0.542072505,-0.197578535,3.26383957,0.816993808,1.00591963,1.000272204,1.00591963,14,10.19208171,-11.64249715,-11.64938563,0.336353763,0.242762362,0.959652042
backed/jj,-12.13245516,0.501443103,-0.39044013,0.525647104,-0.090055762,3.664269957,0.83525962,1.01250295,1.000063113,1.01250295,1,9.632006859,-12.32071364,-12.36149033,0.680956835,0.379997558,0.956977479
backed/vbd,-10.09383116,0.222042733,-0.080057014,0.6072203,-0.093604155,3.4659095,2.031396169,1.003450815,1.000491476,1.003084913,0,11.69866617,-10.13975086,-10.13619771,0.297668295,0.488413852,0.990744256
backed/vbn,-10.47876075,0.201095716,-0.245065489,0.562703061,-0.008887504,3.688402255,1.095067098,1.012162848,1.000054706,1.012162848,3,11.22722809,-10.6043285,-10.60451837,0.281217713,0.470187545,0.951417787
backer/nn,-12.52342557,0.283073033,-0.403932814,0.683947773,-0.12246093,0.720553262,2.16713716,2.991629435,1.001313967,1.032088413,149,9.184817415,-12.71954576,-12.79040162,0.648655184,0.307099459,0.919692956
backers/nns,-11.21141242,0.307203365,-0.996449442,0.651193841,-0.22527039,3.719897596,1.206803583,1.005415703,1.000092525,1.002830262,2,10.22212309,-11.72895295,-11.73271968,0.540611031,0.603739519,0.805369729
backfield/nn,-12.880877,0.457974034,0.980359953,0.885176915,-0.288838437,5.73009117,0.926380288,1.123485507,1.057032944,1.018259333,1,9.755045547,-12.21570893,-12.36298654,0.983720361,0.687015176,0.913617343
backhand/nn,-12.7837171,0.638914582,-0.977468765,0.953813278,-0.277685377,0.697081503,1.635862253,1.033890495,1.000475875,1.033890495,0,9.229456489,-13.20374196,-13.11095241,1.266957039,0.539654796,0.958962635
backing/nn,-11.33412926,0.262885316,-0.403395397,0.64005145,-0.085892228,1.830631076,0.508879822,1.002950288,1.00000822,1.002950288,0,10.32259255,-11.53466504,-11.54772384,0.380325164,0.415736758,0.912429273
backing/vbg,-10.65750707,0.191270521,-0.479506961,0.697321238,-0.171106127,4.256179902,1.352336082,1.003848651,1.000408167,1.001459561,1,10.95043806,-10.91744182,-10.8999695,0.316450437,0.593672287,0.866563078
back/jj,-10.28964982,0.214283857,-0.162355705,0.708892989,-0.045776986,1.259152668,0.70520699,1.004579737,0.99996145,1.004579737,0,11.45371672,-10.37116189,-10.35900301,0.280477475,0.493192442,0.966960498
backlash/nn,-11.17711237,0.217936099,0.396342385,0.624787763,-0.021679018,2.470650167,1.746673889,1.005294747,1.000027211,1.005294747,0,10.84605014,-10.9759506,-10.99720362,0.351960321,0.506585401,0.926016994
backlog/nn,-12.77941116,0.582096388,-0.025650932,0.556725273,-0.075977431,0.83940826,1.084227918,1.154714541,1.000512667,1.008969838,176,9.225721474,-12.80842775,-12.86246546,0.815641069,0.250816129,0.970942614
back/nn,-9.303252427,0.152813802,-0.040354335,0.537046703,0.170027529,1.949358746,0.688589094,1.004044872,1.000021729,1.004044872,0,12.4685869,-9.320768406,-9.318705481,0.191357468,0.462957984,0.993284151
back/nnp,-9.788218575,0.138695129,-0.420218249,0.81355222,-0.305631657,3.20390061,1.386712732,1.028500245,1.004097417,1.016630311,0,11.82793327,-10.01677597,-10.00205119,0.260282306,0.670819724,0.864562627
backpack/nn,-12.69658527,0.618003664,0.251257119,0.634325889,-0.026112254,1.382256339,1.576204658,2.018072639,1.000419532,1.013552193,131,9.584589973,-12.64217365,-12.62649749,0.94769693,0.392019837,0.974609423
back/rb,-7.128653373,0.103059235,0.020215617,0.681213186,0.21511332,1.998381017,0.652718874,1.073415531,1.024531874,1.073415531,0,14.6780819,-7.118699595,-7.103311747,0.143947309,0.632692737,0.998669274
back/rp,-9.16238977,0.097896164,-0.062003274,0.646811128,-0.071392338,3.365562709,1.115513325,1.002734356,0.99999371,1.002734356,3,12.59866188,-9.191244592,-9.194404758,0.137019621,0.471171291,0.976456949
backseat/nn,-13.12619987,0.580302119,-0.096015882,0.430004484,0.047857394,1.462778033,0.548175973,1.009703412,1.000187708,1.009703412,2,8.789507787,-13.21547296,-13.25170948,0.745703896,0.209052559,0.94890305
backs/nns,-10.88756478,0.289994733,0.391727418,0.831239157,-0.269313973,5.721154362,0.988011443,1.028728659,1.005130803,1.01209834,0,11.20208394,-10.66936487,-10.6822749,0.490936908,0.686402733,0.965509956
backstage/nn,-12.19783989,0.544855177,-0.001793355,0.513388428,-0.026717776,2.598074088,1.430924232,1.031825667,1.000475704,1.031825667,0,9.822006311,-12.2383184,-12.22635836,0.718939792,0.378295844,0.978067763
backstory/nn,-13.1455934,0.34290228,0.360297717,0.45588755,-0.144722745,1.971574304,1.129416209,1.413878715,1.044586937,1.100337449,2266,8.885025658,-12.99967093,-13.05409303,0.594982576,0.146058158,0.881436462
backs/vbz,-12.09551623,0.280797239,-0.174653907,0.548703882,-0.215263554,2.576224026,1.077539213,1.13758967,1.006295954,1.13758967,365,9.669535803,-12.18622758,-12.21237769,0.430058963,0.204355519,0.944390727
backup/jj,-13.20673583,0.42322634,0.1003643,0.767039343,-0.246692604,2.012872698,0.673525843,1.003002381,1.000054883,1.003002381,0,8.755895082,-13.14472435,-13.21850817,0.720930887,0.371965435,0.919035176
backup/nn,-10.7902059,0.287179954,0.142267374,0.721177278,-0.112754291,3.196717097,1.505668638,1.017801516,1.001955627,1.017801516,0,11.1332012,-10.7279266,-10.72389847,0.424294854,0.592831021,0.988623297
backups/nns,-13.11115927,0.483860711,-0.003093236,0.72183316,-0.152868454,3.261129181,1.999919038,1.002394171,1.000003684,1.002394171,0,8.887514597,-13.14560301,-13.17535131,0.826505626,0.515902565,0.936407601
back/vb,-9.920633022,0.168251568,-0.214227767,0.556085225,0.024433495,3.002896363,0.925046688,1.009760053,1.000099791,1.003729349,0,11.78047626,-10.03537581,-10.02273965,0.227917349,0.485915353,0.95369217
back/vbp,-12.81108172,0.317734922,-0.218776049,0.601246549,-0.030023669,0.59151709,0.882144964,1.229350002,1.010666746,1.2161938,653,8.929832503,-12.92057846,-12.98542686,0.539660834,0.163456691,0.923284331
backward/rb,-12.70072997,0.381959766,0.098443328,0.463011789,-0.033523218,1.348193528,0.4536452,1.910892873,1.000728754,1.025152754,25,9.203919804,-12.6675557,-12.69482723,0.522776599,0.198198681,0.949289697
backyard/nn,-11.99279142,0.400310793,0.030775744,0.65943829,-0.163689229,2.667504596,2.184653618,1.288209897,1.000311152,1.012429083,131,9.977481232,-11.96644725,-11.9847506,0.600787973,0.456135697,0.979788297
bacon/nn,-13.17793672,0.606069903,-0.09750931,0.37209742,0.000290037,2.407699531,2.205133745,1.003538577,0.999971167,1.003538577,0,8.906257878,-13.24714445,-13.28525374,0.881046649,0.2242939,0.963126634
bacon/nnp,-13.43848207,0.504903893,0.191483486,0.446806589,0.044316709,0.236537057,2.158511816,3.776040423,1.001460234,1.017202738,85,8.773539384,-13.41355005,-13.40259092,0.94016204,0.18932907,0.973167389
bacterial/jj,-12.8055,0.519090223,0.615735585,0.704423609,-0.070507591,1.0010595,1.541921954,1.014047151,1.000533333,1.011638603,0,9.560151816,-12.50926998,-12.55556022,0.886012884,0.427319245,0.95060098
bacteria/nn,-12.73694839,0.591076775,0.295714247,0.645300323,-0.051545541,1.644157309,1.363459446,2.763841548,1.0002348,1.006214141,23,9.471627133,-12.55347246,-12.64575257,0.904324215,0.435614601,0.96530111
bacteria/nns,-11.44396689,0.595379555,0.486272734,0.582700627,0.024071806,2.272474067,1.370175418,1.018066721,1.001466967,1.014229078,0,10.87462625,-11.17844898,-11.21271948,0.808362966,0.481200549,0.976927931
bader/nnp,-13.324431,0.881890437,0.16958811,0.649523987,0.083583537,0.984292511,0.886879792,1.782224717,1.000261919,1.00873727,206,9.244645176,-13.25875585,-13.20686604,1.14999883,0.530239114,0.982453346
badge/nn,-12.68319859,0.564714988,0.255377709,0.694741298,-0.035104537,0.735150566,0.276735547,1.016879368,1.000189895,1.016879368,0,9.440101976,-12.55061585,-12.57243469,0.673989487,0.421017297,0.953224476
badge/nnp,-10.04597299,0.079561384,-2.394123745,1.000386425,0.066633882,3.746270933,10.72551621,1.411301447,1.285264845,1.116471294,0,11.70435541,-9.876642645,-10.67978115,1.735895732,0.937509509,0.923612722
badgers/nnp,-13.63067898,1.191585619,0.101508936,0.689033676,-0.100730407,2.098187248,0.407752357,1.352166057,1.002967851,1.022151259,123,9.386811515,-13.50333329,-13.21878916,1.427420241,0.452632589,0.991203656
badgers/nns,-14.25619682,0.791190053,3.1380882,0.930151069,-0.173287396,0.973266831,1.919492218,2.167299749,1.001431061,1.039397012,18,10.76420215,-12.23107948,-12.26467529,2.008320253,0.785942964,0.903563452
badges/nns,-9.441876318,0.108273427,-3.433752818,1.00060787,-0.099491564,3.021883348,9.447703016,1.178203347,1.067847353,1.178203347,0,12.40948277,-9.204326738,-10.2238217,1.870766867,0.959138211,0.851500098
bad/jj,-8.592482827,0.091427863,0.016931634,0.510584725,0.003137171,2.63536169,1.354296255,1.010774745,1.00010492,1.010774745,0,13.20443725,-8.587489649,-8.583491759,0.11561641,0.401084077,0.993877778
badly/rb,-10.60974221,0.219528952,-0.153928821,0.598342138,0.036944442,1.812428511,2.043731352,4.527484279,1.027335939,4.527484279,0,11.13464742,-10.68892608,-10.67815989,0.282721196,0.439547032,0.97110108
bad/nnp,-11.1860652,0.340002315,-0.009287509,0.497094852,-0.112327203,2.07414605,2.046649202,1.008671028,1.000172857,1.008671028,0,10.7123267,-11.21239116,-11.19112561,0.459607673,0.341061005,0.992138142
