day,lpobs,mu,low,high
285,-13.208957042164352,-12.55507572065581,-13.28039911516489,-12.004269539984303
286,-13.016037780821064,-12.462893316214446,-13.170636054521708,-11.969380245097003
287,-13.737653227280646,-12.723668827289819,-13.565787384783025,-12.118620603860592
288,-13.075388930488852,-12.433087699894285,-13.232200268340245,-11.860127642100872
289,-12.987501467380904,-12.321541217402656,-13.193429216636645,-11.818657761922399
290,-13.893396479908235,-12.568740112381224,-13.539111393110652,-11.955102087876305
291,-12.642435926668334,-12.199599032739195,-12.933725158913068,-11.667801280066033
292,-13.744453128171301,-12.643611473588702,-13.486874196358869,-12.025134233411908
293,-12.852665487521879,-12.287471109943553,-12.943926465123887,-11.824867057566415
294,-12.315715365812064,-11.901792740845046,-12.502303765697091,-11.472118919875513
295,-12.71281193157897,-12.109951031901852,-12.719365555332855,-11.661786377636133
296,-11.886386071439613,-11.53129489900018,-12.122897704522549,-11.139779078663013
297,-12.713563816181292,-12.1028398196401,-12.826782360060477,-11.51181913450153
298,-12.629507483441698,-12.143178628273501,-12.832273835572295,-11.647243810487513
299,-14.07154173377035,-12.795393413980895,-13.683996006348783,-12.166651584273122
300,-13.50961990133995,-12.722042671492305,-13.54844982664496,-12.043386516480851
301,-12.933922334691923,-12.411667213614319,-13.133046147107574,-11.742986464965798
302,-13.353540855842834,-12.513666481977621,-13.34998212792096,-11.857572610797106
303,-11.867601412245794,-11.504237456783489,-12.169244270024858,-11.077950452760952
304,-12.892417366736609,-12.204702390069034,-12.966481601655703,-11.59639687381019
305,-12.71765874928871,-12.21990205335829,-12.909315048428555,-11.64834928607619
306,-13.172051128040465,-12.523805864964517,-13.252030736130635,-11.960065197609495
307,-13.349885727769546,-12.640653058389976,-13.437236931025645,-12.110167282814517
308,-14.27194483015766,-12.916596363097156,-13.894512537897524,-12.2371804627634
309,-13.148473304912429,-12.610633804679885,-13.365848375752297,-12.0342758858549
310,-13.578196451916124,-12.488408645258547,-13.471372759071851,-11.547792057076006
311,-12.56101513509062,-12.062521600057021,-12.825928494752443,-11.471871459889663
312,-12.652378734645016,-12.186824809475223,-12.811458372761672,-11.844164604540719
313,-13.143782562290669,-12.374362460247553,-13.110977526067078,-11.866244913102365
314,-12.77071475988801,-12.196177161805725,-12.891104364533659,-11.77018689735574
315,-12.85697935806311,-12.317936990020018,-12.987651712007194,-11.85685598991083
316,-13.07176563054119,-12.382815250271301,-13.104172864415977,-11.949067732095592
317,-12.53386926231833,-12.001939785928593,-12.747097278813511,-11.578000715532603
318,-12.699829976661023,-12.085855862026701,-12.839780278215173,-11.568190905785112
319,-12.496872145418395,-12.046572489398999,-12.671717756412267,-11.622802267179498
320,-12.987280860330111,-12.399721415953476,-13.099533439329779,-11.931360426362325
321,-12.832249221628956,-12.41958697943511,-13.101357238893279,-11.953172989221894
322,-14.31404313085022,-12.812671455081171,-13.763788524964887,-12.196057540875637
323,-12.817359187218642,-12.38831187722977,-12.999496726660688,-11.804428433232147
324,-12.599147983103512,-12.146824624221141,-12.931986386342881,-11.615771347902315
325,-13.943499117431886,-12.598052589054667,-13.527325885665572,-11.84703834495053
326,-13.134986919720552,-12.512425732349955,-13.288051632868026,-11.815449627397165
327,-13.248934792982672,-12.647738222745023,-13.429287006410075,-11.905046150923086
328,-13.449291643453993,-12.677912207612366,-13.619963265105769,-12.117085344227048
329,-14.334811960619307,-13.037034099270382,-13.973893508399911,-12.341940071773053
330,-13.018901502631087,-12.377216950482971,-13.193595234008399,-11.774636067494578
331,-12.462502670509473,-12.038001118184672,-12.760135707784903,-11.596684774625936
332,-13.142579971292095,-12.284548184407589,-13.222938710438422,-11.700561486706084
333,-13.621197793143379,-12.680955727572774,-13.545482002503663,-12.153203559370613
334,-13.692401049303562,-12.838305049197922,-13.673946835319658,-12.210945683820466
335,-12.76057251228567,-12.388551521101242,-13.06780239088888,-11.880952380727333
336,-13.978788811602492,-12.938650491759354,-13.778510727339764,-12.290181189167159
337,-13.430637471381019,-12.705655651352453,-13.590537852201518,-11.9579528774805
338,-14.973008859905288,-12.921658493688273,-13.989763848109373,-12.166500029328564
339,-12.890806722472503,-12.2662034514309,-13.057983119939232,-11.592974177360624
340,-12.995823590340798,-12.3943919116091,-13.118412153989873,-11.913845743230683
341,-12.505592099500115,-12.121515413489194,-12.734014702785913,-11.66868703978068
342,-13.22680427033877,-12.477021203059868,-13.299601519590896,-11.904214009964502
343,-13.998825371315576,-12.803744578597241,-13.629102950973781,-12.081052205740551
344,-12.629096034206146,-12.142186628767018,-12.79346464647018,-11.672177410111159
345,-12.578450290565286,-12.01438022456944,-12.748022692826744,-11.587371059231042
346,-12.772000677064002,-12.14929452219602,-12.855081513418341,-11.69328810795601
347,-12.414415606476572,-11.967613122994331,-12.553627258546078,-11.51798017486286
348,-12.501584054372687,-12.064995826254739,-12.642273756994737,-11.693060975247251
349,-12.552455254639044,-12.100904669803082,-12.701142104509776,-11.631444297581158
350,-12.691990838634043,-12.16634972397904,-12.820983575171491,-11.742703648207005
351,-13.380528287461901,-12.491183077004921,-13.295830521047481,-11.944742763715883
352,-13.32107652174927,-12.35732851559124,-13.26456830931803,-11.68836313450555
353,-12.628231870620814,-12.054802066209527,-12.879346751982956,-11.54255416626809
354,-13.376912568195165,-12.480101785550742,-13.269825244833271,-11.9848309048636
355,-12.233322960020335,-11.959458684436958,-12.4912945913821,-11.574571152438955
356,-12.905688856718701,-12.36288154349634,-13.03769876190833,-11.881623699118512
357,-13.459878131639652,-12.561149456309494,-13.341138497906067,-11.940315554730537
358,-12.674943967291012,-12.194012363516546,-12.859862300695902,-11.677297766890199
359,-13.333354020371493,-12.368944239007853,-13.178915564713904,-11.851616304064432
360,-12.508602215572143,-12.018009215131778,-12.681929017586333,-11.50421606660906
361,-12.499563695507547,-12.055834037574161,-12.654990329459146,-11.633725096821085
362,-12.939572110313764,-12.244566598513082,-12.942102248244131,-11.77358491000205
